,Unnamed: 0,SGA_ID_1,GALAXY,RA_LEDA,DEC_LEDA,MORPHTYPE,PA_LEDA,D25_LEDA,BA_LEDA,Z_LEDA,SB_D25_LEDA,FLUX_G,FLUX_R,FLUX_Z,FLUX_W1,FLUX_W2,FLUX_W3,FLUX_W4,DIST,LUM_W1,LUM_W2,LUM_W3,LUM_W4
194204,367378,1178417.0,2MASXJ12415356+2852255,190.47329850000003,28.873649,S?,158.81,0.39719152,0.35156044,0.06601233,24.85048,72.614426,156.43184,297.27405,256.20654,164.98053,765.6521,2406.2332,296.84156064337657,4463130893.736769,2954487159.8955746,12510242898.092829,42041229891.76509
131072,260294,1170998.0,SDSSJ100909.79+273550.6,152.290782,27.5974269,Sc,76.61,0.81096107,0.6823387,0.02070699,25.01748,350.0655,555.6054,759.1674,386.50778,206.09576,551.3796,2139.84,90.09562233622705,620248352.3640711,339998057.7977507,778715025.3811445,3429087106.5381637
190673,361831,924021.0,SDSSJ132719.47+341615.3,201.83115,34.2708966,,136.06,0.52966344,0.17741895,0.034583922,25.861483,50.72706,90.89151,142.49173,118.440834,74.27409,191.99808,166.40668,152.0356797440844,541243254.9301091,348922021.4825918,783820089.2483355,735537334.0024889
97295,202003,668476.0,SDSSJ085427.59+042950.8,133.6149165,4.497470099999999,S?,153.62,0.40831938,0.45603693,0.07663668,24.852482,70.856,117.83795,176.56973,125.29842,70.64363,316.7675,321.94214,347.1837665365425,2985825450.077905,1730580588.724576,7007513479.335159,7566611446.110694
207461,390137,558364.0,2MASXJ13084813+4515411,197.2005795,45.2614997,E?,5.68,0.5395106,0.23878114,0.0906327,25.520481,53.425995,143.02838,342.28397,508.14447,350.95007,768.1801,2726.091,414.55256411407066,17264198271.957134,12257574592.654263,23131884120.844975,92457291877.55742
202989,381799,808792.0,PGC1182092,185.638995,1.0203121,Sbc,3.99,0.62950623,0.31622776,0.07659966,25.004482,131.90918,325.72623,698.7236,845.8878,535.9653,994.2765,1663.7529,347.0071507224041,20136760741.168247,13116365848.090797,20270615256.73187,38784832683.14305
63673,131199,756946.0,PGC2574559,168.9432765,58.101088100000005,S?,79.11,0.4797334,0.31622776,0.04998191,25.147482,69.90219,163.09883,323.543,421.3295,285.508,1181.1613,1620.721,222.2057350373518,4112750798.6536856,2865027594.321669,10774225939.175545,15724180844.923737
28800,59796,462855.0,SDSSJ150043.10+122637.6,225.179571,12.443866900000002,,119.29,0.35974935,0.36057866,0.061435167,25.122482,44.89149,90.29415,162.84755,151.2581,96.48567,366.84802,636.05206,275.3676442025112,2267485189.7133045,1486923534.1625652,5090676987.84719,9489395550.023043
122132,245251,1157065.0,PGC1948571,36.3658965,31.4680053,,4.0,0.57543993,0.48977882,0.016025418,24.76848,317.20932,505.929,705.45917,363.39777,193.5607,473.2752,1592.4243,69.48042627658074,346822453.69962037,189907506.97270453,392749099.6299692,1513390491.6031406
183675,349840,442255.0,PGC090625,39.251148,25.6254029,Sc,99.77,0.9682778,0.23988329,0.036143668,25.08448,316.6977,889.2716,2225.5698,3199.2427,2141.4575,10141.614,21344.092,159.07498918746313,16004827306.525148,11013193365.222609,47741468370.39764,106821647128.94041
174151,332986,1101566.0,SDSSJ153835.01+412427.8,234.645912,41.407773,,158.64,0.4216965,0.2837919,0.08172053,25.52848,37.35395,87.11519,169.28966,210.99413,143.32552,767.3418,1214.1636,371.5172108498938,5757424457.47322,4020512357.9972,19836917287.74713,33097910868.690407
98537,204229,1060791.0,PGC440173,52.990821,-52.6869907,,153.5,0.34673685,0.3715352,0.056410026,24.818481,60.690674,131.63283,254.18669,338.0579,235.32863,1465.4404,3660.437,251.9418473192417,4242205553.4787626,3035815579.197658,17550587655.35707,46108656084.12585
182027,346902,181852.0,SDSSJ131901.33+465653.1,199.7555295,46.9480383,S?,148.07,0.3732502,0.26424086,0.086491495,25.138481,41.250187,96.89005,191.2346,230.02205,158.2963,765.14996,1155.325,394.49574480182673,7077080177.264061,5006744276.255117,22207334442.465744,35457196817.38945
123551,247519,304218.0,SDSSJ103023.33+282059.0,157.59732899999997,28.349743,,84.08,0.4487454,0.27605778,0.03729113,25.081482,68.14603,85.07184,92.00136,64.00322,58.371532,471.8659,1910.1566,164.26353294138514,341416214.29020387,320098331.49480957,2440081868.1215744,10263601273.337791
184655,351537,29932.0,PGC2431491,231.9424845,53.0884488,S?,70.16,0.46131754,0.4786301,0.08611391,25.08548,72.1569,190.49878,387.26318,530.46204,346.11844,360.90488,388.00204,392.6721550420482,16170167661.152744,10846383338.59257,8345777836.108589,10982933362.381401
200781,378114,1171264.0,SDSSJ133642.19+231823.2,204.175728,23.3064093,S?,117.8,0.41975904,0.32433963,0.053300537,24.89948,71.74572,101.66226,126.67296,89.80288,59.99415,594.96765,443.5802,237.5251925004838,1001635301.3516709,687904676.8235618,6416998285.958398,4934247787.28333
128083,255260,387375.0,PGC3127724,25.850721,14.8022527,E?,38.36,0.36391503,0.40457588,0.09474454,24.805481,58.343346,133.00304,256.86276,259.0985,159.4477,321.34912,345.36835,434.5691020357644,9673476657.357433,6119781949.273589,10359207684.599903,12442947921.54238
90642,189815,182074.0,SDSSJ082127.20+304918.1,125.3633535,30.821647100000003,E?,131.06,0.4168694,0.31045595,0.09870028,25.16348,52.393078,126.18594,276.85046,319.1707,222.61588,684.7143,461.9213,453.9211638113044,13001213196.183947,9322169705.707401,25581495103.55295,18223098426.48927
187023,355464,13020.0,2MASXJ15281754+5410069,232.0728315,54.16852779999999,S?,129.39,0.66374314,0.42072663,0.06438287,24.964481,195.93611,405.74875,663.69116,525.3424,336.38943,905.7132,896.5364,289.1820239802763,8685304315.357487,5717220299.09802,13464284174.980932,14446840907.210154
168493,323797,1280704.0,2MASXJ07474246+3104404,116.9268855,31.0778364,S?,66.41,0.42072663,0.29991624,0.07967078,25.101482,61.517746,127.26109,225.9442,225.77611,146.23222,849.5545,1347.7236,361.6873225779266,5839081801.33618,3887851305.2958674,20847394444.5334,34833191406.9706
279,511,1327716.0,PGC145888,58.8812685,-21.8308555,,76.0,0.66069347,0.27542287,0.040208146,24.908482,185.38704,465.23053,990.18787,1145.6132,762.642,3471.0469,4316.1465,177.49134679511187,7134973733.827313,4882869175.487011,20292446530.717087,26709083595.641884
84342,178470,1205172.0,SDSSJ210601.25+091531.2,316.5051825,9.2586698,,104.32,0.34434992,0.62373483,0.09591435,24.83848,63.167057,102.20213,151.63318,108.31056,71.605034,111.27191,484.6589,440.28225953393746,4150813059.926453,2821018462.8929133,3569377811.2368045,18500668355.414333
26866,55750,383457.0,PGC2413953,216.806079,52.3990563,Sbc,159.94,0.5520774,0.4786301,0.04430298,24.89348,127.05093,231.04988,346.5853,223.50282,133.72282,270.64053,1027.0057,196.15143571908908,1700066813.3162913,1045655218.3150982,1771134164.4457588,7783863452.545526
208780,392171,290353.0,SDSSJ080135.42+341905.6,120.3976215,34.318290000000005,,166.29,0.3784426,0.4111497,0.07167926,24.88048,74.41378,101.55246,119.39374,80.35886,50.202343,140.19254,821.8948,323.6073849672984,1663683138.4573402,1068466314.1844019,2612958412.4461284,17075115965.518557
24560,51225,1219692.0,PGC091750,340.9644225,8.433122099999999,Sc,171.51,0.66069347,0.27164394,0.026505003,25.058481,192.21588,317.67166,477.51993,408.88623,260.1721,1016.0845,5235.5347,115.8242166737419,1084429263.5173082,709348191.5534111,2498766589.4232416,13949943573.401941
40244,82698,261359.0,2MASXJ13500677+2235559,207.5282025,22.5989003,E?,162.82,0.47424197,0.2971666,0.062699035,25.16348,67.6673,168.01556,350.24118,473.77155,307.38162,863.1651,420.9967,281.28415221362013,7410704674.32073,4942747485.152195,12206899486.69995,6208904367.264301
203326,382401,651688.0,SDSSJ115418.08+272406.3,178.5754605,27.4018109,S?,39.86,0.42854857,0.3459394,0.049189694,25.16848,56.39008,117.23286,221.26933,257.75113,185.35054,782.02856,1903.845,218.55893486769187,2434096035.1355243,1799413550.6221876,6932862512.606296,18001879102.42971
82546,175566,430596.0,PGC3083028,314.014917,-49.752930600000006,,89.5,0.561048,0.3845918,0.017195897,25.03648,299.09863,546.766,829.6325,574.4016,342.0211,1353.9543,1023.99097,74.62122296966407,632325019.120691,387059404.655633,1376916610.3293958,1100374731.7387578
98907,204901,863022.0,PGC551337,23.908936500000003,-43.2324076,,13.5,0.44668356,0.4265795,0.086144924,24.91348,218.19846,483.1651,894.59204,896.5109,581.12067,1880.321,2107.6345,392.82190823799317,27349347928.750183,18224588258.718666,52514789004.28184,63277722284.368805
106266,217539,365102.0,PGC1702469,245.039691,24.224992800000003,S?,39.44,0.4168694,0.4265795,0.06505968,24.766481,78.35438,151.99995,263.77267,225.07625,141.39265,540.3109,943.2212,292.36148401215877,3803382344.1434803,2456219356.289297,8445637594.553732,15861815436.593388
43247,88875,575134.0,SDSSJ114755.02+560102.6,176.97919500000003,56.01742120000001,,170.31,0.4017908,0.39264494,0.080018684,24.909481,67.32112,93.13151,112.55873,71.35621,45.149643,165.08662,84.89149,363.3539499976712,1862479693.808322,1211473983.7779443,3975175411.195875,2126382102.3386173
5823,10475,581379.0,PGC676571,24.40783660312448,-33.42391362519331,,89.0,0.3981072,0.3019952,0.06830058,24.968481,49.41097,97.72784,168.15558,179.06879,113.68235,588.8234,905.0519,307.6255264251022,3350152979.078901,2186441099.5039377,10385828144.807606,16891402927.583092
101682,209761,734682.0,2MASXJ15142572+2327384,228.607263,23.460626,S?,101.19,0.58884364,0.25527012,0.08466524,25.248482,92.58579,216.18817,442.55856,437.12854,290.02707,877.2089,882.4069,385.6836297806374,12854984990.959845,8768008187.509804,23529182592.20015,25431303121.197475
63960,131915,72655.0,PGC679791,7.311203999999999,-33.1839091,,61.5,0.7079458,0.29512095,0.051460933,24.75848,234.17903,510.32986,965.8314,1065.585,746.6776,4999.246,8958.8125,229.02466649585247,11049754196.953846,7959717267.229144,49619343937.267426,93107496152.83607
28959,60103,1061975.0,PGC899098,147.116232,-16.3636931,,66.0,0.7079458,0.19952624,0.09014203,25.51848,171.1563,431.75775,903.618,1179.2738,1154.2107,3956.7993,9702.225,412.17074501924117,39606728964.02829,39851018239.61221,125415627441.05112,326534270827.7828
140873,276496,1048719.0,PGC107555,354.84454650000004,-41.0068394,,110.0,0.61659503,0.2041738,0.08373893,25.268482,84.21882,165.2945,286.57327,236.16542,150.08723,399.58243,790.0626,381.22167226565756,6785337771.039895,4433011996.333321,10303182287.162067,22509220830.67797
97886,203040,497378.0,UGC00885,20.259961500000003,2.9600004,Sc,136.0,0.8472274,0.43151906,0.01784501,24.76848,454.28568,756.2448,1108.5208,614.37054,328.79428,799.2061,1190.1262,77.4760062873924,729062623.2589267,401105581.1818971,824516792.1449344,1382354824.8322132
48463,99786,123417.0,PGC1755382,337.7395725,25.9241365,,18.53,0.7079458,0.29512095,0.09006364,25.363482,205.2257,487.08887,1053.3195,1088.7849,739.6755,2218.615,1464.9913,411.7903569334,36500131898.20021,25491393594.406357,67927345615.048996,47412893699.2628
23047,47919,1313135.0,PGC155008,154.09468650000002,-4.0210847,,17.0,0.4775293,0.7161434,0.039997,24.853481,458.589,885.00635,1445.2777,1229.5591,1332.6815,7360.0405,19092.936,176.53204357336887,7575241902.138007,8440602854.803443,43732168587.83938,118271947137.81223
8176,15596,467787.0,PGC2179665,149.9743485,41.3449675,S?,14.4,0.35645112,0.36307806,0.08662559,24.90648,48.083244,88.4499,143.91115,137.81494,85.5725,397.61786,382.4783,395.1435789787629,4254084954.7986674,2715464179.859547,11489035283.248735,11664629369.012608
26079,54330,1010912.0,SDSSJ153859.55+044535.6,234.748203,4.7598466,,98.73,0.3411929,0.27542287,0.0672215,24.776482,55.752495,97.03276,154.48706,166.55376,111.50855,672.8403,1183.8871,302.5360600716114,3013760489.8930306,2074256511.3412545,11587130314.58897,21442630812.171223
187114,355625,191299.0,PGC3105382,52.463883,-5.5981885,E?,50.92,0.3741106,0.32136604,0.08746417,24.867481,58.78502,149.55731,312.47156,303.56638,187.8052,141.6141,546.8111,399.1973524709129,9563766767.540054,6082511204.503694,2909530774.0846853,16822256245.22718
163406,315010,1166409.0,PGC092074,66.814497,-37.9121939,Sc,140.8,0.8830798,0.16672473,0.049305107,25.19848,227.0596,516.7107,1021.88367,982.1503,651.7937,2150.0815,5124.563,219.0899686709185,9320150818.48943,6358506871.175543,18743634021.439335,48529802476.989235
106809,218482,727125.0,SDSSJ140836.97+362444.0,212.153973,36.4122896,S?,153.86,0.44771332,0.48865238,0.04616894,25.18948,75.5446,120.22682,150.19519,78.636116,49.48989,20.704111,29.901546,204.68980393219323,651350085.7426838,421413950.60303146,67008450.22253868,211539293.3801589
178505,340488,192029.0,SDSSJ082024.28+285755.1,125.1012435,28.9653343,E?,10.62,0.53579664,0.29512095,0.07697292,25.266481,79.03705,163.21968,295.48044,240.73126,153.47256,445.25287,908.3148,348.7882905700787,5789702947.4118,3794499766.1466436,9695596733.757263,21705949778.569073
212329,398092,377864.0,PGC1169522,242.2742985,0.5716608,S?,69.15,0.43052664,0.36307806,0.067500696,24.891481,79.75848,176.93962,334.30762,271.52237,159.21486,348.83463,517.5508,303.8521957839841,4955989458.980056,2987503051.368935,5525718668.187728,9241653586.97211
78667,166189,669030.0,PGC2039889,231.0775755,33.8487175,S?,138.38,0.43853074,0.5011872,0.06521345,24.846481,95.268684,177.949,289.18735,220.1092,136.11945,489.0959,1029.8478,293.0842465131244,3737860991.1294947,2376321166.983672,7639022629.805754,17430006189.902267
151745,294728,1392348.0,PGC1052506,356.116245,-4.8598604000000005,,9.67,0.8912509,0.21877615,0.023056949,24.818481,342.56635,635.50195,1054.7603,814.4323,493.77533,1860.1268,1440.3558,100.49730167138449,1626161937.7412066,1013533692.4770266,3423096356.7836914,2806598949.9877577
29883,61852,556532.0,SDSSJ122325.62+075821.6,185.8567905,7.972701299999999,,142.49,0.36057863,0.2818383,0.0730502,25.11648,45.94082,89.30407,153.10492,124.08195,73.30081,144.83029,686.63586,330.11221497397395,2673202134.2650266,1623424003.3083258,2669229014.737541,14771932574.44131
19546,40881,193430.0,PGC1382736,212.6898855,10.6647353,S?,141.64,0.48194784,0.39810717,0.059140246,24.859482,107.88637,261.3107,520.4619,562.7861,359.15436,473.79333,601.64624,264.6498623349467,7792677570.944507,5112396016.839466,5269040281.73018,7948074215.05522
193657,366618,92710.0,2MASXJ15322734+2302125,233.113971,23.0369115,Sbc,97.01,0.67142886,0.73113906,0.097812995,25.82648,342.79398,700.7223,1302.9823,1039.0701,721.38257,2301.4575,3667.8638,449.57231663537823,41518721285.953964,29632259363.28853,84557601935.47379,145465430936.36395
71056,147914,1251276.0,PGC376039,74.8607329662857,-58.82964285656633,,131.0,0.5495409,0.57543993,0.045000132,25.12848,306.41968,508.3554,712.3002,421.57584,242.92703,948.588,2077.4011,199.33892867495427,3311768368.3294487,1961824167.6483653,6860233574.140992,16275022747.62556
149694,291460,11216.0,PGC010817,42.7921455,-6.7063359,Sc,4.29,1.1350107,0.1633052,0.023144344,24.96748,486.5574,1074.2526,2147.7915,2838.8948,2091.4421,16668.924,19972.316,100.88483057208518,5712168859.004605,4326110257.60086,32329693506.14121,40221321585.51395
68295,141558,482720.0,SDSSJ131057.31+115430.9,197.738793,11.9086028,S?,73.26,0.726106,0.2477422,0.02864982,25.477482,120.80822,153.00955,173.4416,84.18177,49.393654,118.38433,579.2822,125.39684179931443,261692484.40943453,157849915.04546326,323295198.709047,1802013948.867769
195299,369040,90446.0,PGC2435540,131.27815049999998,53.242187300000005,Sd,7.34,0.5188,0.39810717,0.046316043,25.046482,94.883255,177.13449,282.45084,221.44296,137.25005,544.8572,1474.77,205.36386198985244,1846332539.8695076,1176415010.1905925,4209504642.7860336,12301082349.4322
187892,356935,483493.0,SDSSJ131122.58+205913.2,197.84412150000003,20.9870663,,104.14,0.33806482,0.40926066,0.06884629,24.88948,47.017715,94.84217,168.46088,143.78984,87.780464,474.91028,2104.4263,310.20209241467785,2735379868.605082,1716671978.126979,8519417169.842735,40242501337.94591
142181,278773,682868.0,PGC018422,91.702125,-45.0432409,Sbc,123.5,1.0471284,0.674528,0.04078321,25.376482,440.14087,1107.5002,2228.1292,2043.7817,1127.4457,456.9157,506.5018,180.10548162340464,13106549385.218636,7432749505.121725,832452020.9774675,2504909126.9251347
57944,118801,1353739.0,SDSSJ143520.37+591421.7,218.834856,59.2393821,S?,53.22,0.39994475,0.61517686,0.05179583,24.838482,77.8491,122.44536,150.39706,90.82588,52.49129,217.45259,212.47253,230.57059325028143,954591248.1493381,567146269.64463,2113675071.5035791,2197454459.2445436
212076,397654,1099992.0,SDSSJ080641.85+142255.8,121.674402,14.3822402,,107.84,0.3723917,0.2910717,0.07606995,25.30448,43.03281,103.789246,214.77164,300.66824,243.57777,1770.7247,4955.62,344.4809152469153,7053714671.21898,5874460430.592837,40046082865.582886,116919034017.78194
170189,326600,796643.0,PGC331585,307.5912345,-63.5319494,,116.5,0.9120108,0.19498447,0.051533982,25.60848,239.064,592.3236,1269.5247,1525.9528,1028.6052,3491.668,3919.9248,229.36180985134388,15870233412.891058,10997422985.068026,33473662792.750122,40208929335.631195
162685,313785,271694.0,2MASXJ09471690+5345248,146.820717,53.7570048,E?,178.98,0.46773514,0.34833732,0.04507852,24.83348,91.797646,211.30263,375.28705,283.33615,162.94507,160.40025,274.16174,199.69752367295814,2233815742.99615,1320646498.1814587,900055176.1408943,2049689748.5823169
133661,264976,747530.0,SDSSJ152635.70+062229.7,231.648732,6.374954499999999,Sbc,70.09,0.44771332,0.48083937,0.07674476,24.874481,95.71819,185.3923,307.4426,224.05414,137.35406,323.2338,586.28754,347.69944479140975,5355018400.700239,3374811307.00421,6808546947.888141,13826308755.514307
66147,137041,1129681.0,PGC1274522,335.084334,4.8699722,,106.0,0.74131024,0.38018942,0.05879734,25.088482,679.6382,1802.4292,3726.1604,3165.9612,1892.0613,1009.9261,392.546,263.05122969164074,43309808237.48053,26608223234.578053,6846004443.767472,2864371166.836139
198812,374858,398609.0,SDSSJ114932.36+215031.0,177.384795,21.842009,,9.93,0.46451527,0.22594357,0.065627396,25.48248,50.335514,83.77431,128.13728,101.74567,63.95809,287.47803,261.69168,295.0306362298847,1750854947.1231463,1131435282.140686,4624976480.465483,4441597621.100737
104496,214556,437159.0,PGC732491,5.298576,-29.1717305,,109.0,0.36307806,0.33113113,0.08191967,24.76848,50.109287,72.09103,90.98745,61.138622,37.11402,150.01468,793.9839,372.47357696646264,1676897762.2458308,1046475190.450814,3811899838.585582,21879795128.092808
209670,393688,699139.0,PGC1165683,123.9351,0.4283595999999999,,77.19,0.3767038,0.27352685,0.054401297,25.164482,48.17554,80.07616,111.30799,84.987305,60.16969,303.1273,818.6249,242.6217765166132,989039449.4162976,719842245.7542742,3339032982.1142993,9556540815.281612
184882,351931,126497.0,PGC141366,358.7234385,-10.3254106,S?,63.61,0.35399735,0.39264494,0.07269562,24.791481,54.33827,103.343056,171.34772,187.30336,126.11332,894.3349,1481.8687,328.4287003354774,3994181277.419824,2764669123.847588,18265463319.006714,31657090356.283195
